Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,26/08/2018,"1094,87"
Consumo_BD,27/08/2018,"1664,48"
Consumo_BD,28/08/2018,"1604,2"
Consumo_BD,29/08/2018,"1646,8"
Consumo_BD,30/08/2018,"1725,59"
Consumo_BD,31/08/2018,"1873,44"
Consumo_BD,1/09/2018,"1596,68"
Consumo_BD,2/09/2018,"1162,46"
Consumo_BD,3/09/2018,"1890,28"
Consumo_BD,4/09/2018,"1765,73"
Consumo_BD,5/09/2018,"1757,03"
Consumo_BD,6/09/2018,"1711,35"
Consumo_BD,7/09/2018,"1761,71"
Consumo_BD,8/09/2018,"1515,73"
Consumo_BD,9/09/2018,"1140,74"
Consumo_BD,10/09/2018,"1774,13"
Consumo_BD,11/09/2018,"1550,72"
Consumo_BD,12/09/2018,"1591,55"
Consumo_BD,13/09/2018,"1610,09"
